4yPl1mK1oluIrCwI4HInPR,3.74E+00,2.60E+00
577upAw9ANimKhjDe5S1rq,2.85E+00,4.16E+00
3K3bTdVHfwkGfI2by24O91,3.31E+00,2.66E+00
0ZQ5eTrvCDNNTESOwrfFsc,2.64E+00,3.77E+00
2LYVF812BeaKNeaZjlRAZT,2.69E+00,3.81E+00
72GR7TS7HO4sMn0Jp0eQv1,2.69E+00,2.01E+00
4KAnmZgICiKfEgZesMm060,2.56E+00,2.89E+00
59kzKMpVzVCRcQyZzyZedn,3.12E+00,3.95E+00
1F1sAWPAiDZWOQ7j4LNbhN,1.94E+00,4.05E+00
4NmYkFVvS1RZmX3I2UTT2k,3.12E+00,3.68E+00
17M0GWFCVXxa2JBXCRxzRu,2.74E+00,3.58E+00
33bluPLJZ2DMKvullgh39n,2.68E+00,3.74E+00
4AcvBOBq2sAsoCesiWeVr4,3.05E+00,3.01E+00
2vQNCsZhsJ4RtQEFUMUguw,2.19E+00,3.93E+00
1B8mX8abdTDaNTskwLUf1z,3.63E+00,1.50E+00
2LgawNeQnT4KIurehjwW1N,3.21E+00,3.41E+00
5ZkLyvsCuG39ZunOnXzNzl,2.95E+00,2.72E+00
6kVPM4MY5OeWtmPCIxW6vQ,1.95E+00,3.41E+00
0PAQXL0iJg5ulxwfTNkftr,2.97E+00,2.23E+00
6ckxbozspt9DzZObehjWf5,2.68E+00,3.87E+00
6CwPlL6ziEY1fYRGpxnjiJ,3.27E+00,2.97E+00
0Nxa3Porl1uDpEFvWRFOGK,2.52E+00,3.50E+00
6iTOovpABABzF53FW2rB7j,3.25E+00,3.57E+00
3sfpA2H8xTUoKkApv2jxTK,2.05E+00,3.35E+00
6QrAEgJVpQdc95UeB9uUu3,2.13E+00,3.52E+00
6lHinLYrOa1MpuQ1LCtiGf,3.32E+00,2.26E+00
5SYrDk0CmB5FeDQ69N3SNQ,3.14E+00,2.72E+00
12Io62qb6H72qqkL6XdJov,2.85E+00,3.63E+00
08X3kFPmD5xTUNqs8AQ1XN,3.33E+00,3.27E+00
3sa04MWD0FcOorbzuGfaTZ,2.62E+00,4.07E+00
0b4lnFjDakwXzicvpvVkFb,2.98E+00,3.76E+00
5VkGOJUdUHsx9FqNokl02n,1.24E+00,3.88E+00
3ENfJQnOXxZ68p0ttFevvF,2.75E+00,3.93E+00
6XetEf5eIV3fJJvYcooAd5,2.41E+00,4.02E+00
1nn2pR26WrmfIvDGvxYb0S,3.24E+00,3.09E+00
5QpOyRrkCQVIj15KlRumaH,3.24E+00,3.96E+00
3raofko7I6DqVrQVPmSn0o,1.59E+00,3.88E+00
2gPeSzFnE9lqBatt2gC7LM,2.75E+00,3.84E+00
1AHqmaQSYj05K1BsI3oxDL,3.19E+00,2.04E+00
2VpY3E5jkOEy1dqrUk8arY,2.71E+00,3.52E+00
0MsIK8U6xVNNqV763tfelW,2.22E+00,2.16E+00
2kvJR2zbrwlBSXgreYcI5V,2.76E+00,3.59E+00
259NZlIf0ZgOjFDNOM77m3,3.71E+00,3.21E+00
77OvsgsWRDeYMHUHgK73pr,2.62E+00,3.47E+00
0V1CjHlL3O0hpEgujU6e6S,2.17E+00,1.25E+00
6Y7H4iS3U4UVOmOM71M6Nm,2.98E+00,3.97E+00
1YJVM6rutWXjZyFqtieFxe,2.08E+00,3.92E+00
5KbyTMn0b4JhsfELSFP8EB,1.97E+00,4.06E+00
4pE4p572JJnz5gQDFLaTc4,2.91E+00,1.89E+00
6FtnAtNtKn1NTecDqXSPG4,2.77E+00,4.00E+00
1bNrPQJ4DNCRfG2w866PZv,1.91E+00,1.19E+00
5LM66oi6CULFckonHDfQjx,1.64E+00,7.42E-01
0sFdnCaRXE23T4VFpugnC4,2.14E+00,1.26E+00
5AebRfjaAZKzDuoGmCbAzy,3.50E+00,2.98E+00
0SWwMJZ1l83StLgLygtFjh,2.79E+00,3.24E+00
79Lq3hWxKqeyORjZQakRsf,2.44E+00,3.92E+00
3VH2u3AdHyOLf0OoqbSUFD,2.11E+00,3.85E+00
48P42ZMEgXbmw0IbGa0hl7,1.88E+00,2.74E+00
5osJjubDJPIbXdX80pbVCH,3.05E+00,2.60E+00
31WrZRjiB79lYWN08BqSzw,1.69E+00,4.18E+00
2ob8vfiQWufwM14s2VIhgH,3.89E+00,1.76E+00
1kn6QW9NAyLlKhauhwLAFs,2.61E+00,1.74E+00
07oIKUt64bhCcFdX1VaPPB,2.69E+00,2.31E+00
7weDcpO5udrfxVm8bjrziE,1.80E+00,3.89E+00
0zumRNo9pjOaW1yCJuBQcp,1.79E+00,2.52E+00
3LKc60JRd1PRG8KGuAeh4M,3.57E+00,2.83E+00
6vuNjRQreTL2w0U7aKLfm9,2.19E+00,4.20E+00
2vfX5PFOZNc5hOdWuDbjp4,2.88E+00,3.52E+00
7IaKBTr6zkZeXwrEDqPZ3d,2.75E+00,3.55E+00
6yG3ppxjoTjmZ3pPQYCMT4,1.91E+00,1.93E+00
3skJYDghMKg8CfrTjY7uaK,3.04E+00,3.47E+00
4uawk8R4sWdObV1ypxi8ZR,1.25E+00,4.65E+00
0H31m9oKH156nUme8QnXaM,3.08E+00,3.91E+00
0AwIBq27POYb5sTHiGeVbi,2.59E+00,3.73E+00
7IM3PA1ooxzdOeLafEQ9Tx,2.65E+00,2.11E+00
4MqyUSNvMeNfDRqv6ozFea,3.40E+00,3.46E+00
3E9snF5FY39uQk4n0D8eTk,2.84E+00,3.42E+00
0Vx1OQ0aIWJfBAk4iTPd1J,2.28E+00,2.85E+00
1JUiLgTzZBJj5JXXvgnYn1,3.32E+00,2.72E+00
7LnEipROotxGv55sXlm92V,2.88E+00,4.05E+00
4Z6hh1Ev1Mak2p0NXACbNV,2.41E+00,4.00E+00
4kZ0UrS6G1RZh8Er15pcIM,2.49E+00,3.55E+00
2j5UDgc8OwWXKgzuYG92ap,3.13E+00,3.57E+00
6FFfQ52R5MjDt2LQVoafUr,3.18E+00,4.05E+00
2Ok76Ja13YxxCCxCYefefD,2.76E+00,3.84E+00
0eN6eW2ZWGrdEcqTm5O9Eq,2.09E+00,3.09E+00
4UpsgSsn0tXXTUAKk9M2C6,2.89E+00,2.44E+00
39N9M2lR9V7KHiynBrQzff,3.06E+00,2.35E+00
33mPPtaU0lUwRq3dr27xws,2.67E+00,3.70E+00
30TpR7Mh2yqdzjATV1vyyl,2.81E+00,3.78E+00
3hukONAI4bak0dFfSpfQ0j,3.51E+00,1.91E+00
0EL89oFQaWOqOZ1PC4Hje7,2.97E+00,3.81E-01
6qAWnGLLUzF7j5i74oe5hH,3.57E+00,3.50E+00
0Y2HqgvrqHAVIcwx2FGnGo,2.02E+00,4.51E+00
7HnahRE4NMn9oXe1UJuXeY,1.49E+00,2.36E+00
72ANKUg9V55iTZinDu0mNN,1.79E+00,4.05E+00
7yUjVFImNSJSWa5lKXcGsK,2.99E+00,3.40E+00
3Qr4Zv4D3dvO5NEjPi9L45,2.88E+00,3.73E+00
1XqeFtYR8jiY52QS2maQ8A,3.21E+00,3.72E+00
5J9hEuKllol9ewOLeHZya0,2.18E+00,1.73E+00
39W1zIfgpXcQSmUb65sLpl,3.02E+00,3.36E+00
35YBKUmWYeGiGQCzuP8wRE,3.61E+00,3.36E+00
5cEdtvU18xzUSN2i7xZ2M0,1.19E+00,4.25E+00
3uhlcHw3D5fBs076mMhZa5,2.22E+00,4.08E+00
1Zvf4nQBInTBoRuCZM6I3s,3.21E+00,3.85E+00
68CpXZRPrr06Bh03Vwq3Ah,3.28E+00,3.07E+00
4NudwCLabuU8TNWIk5DXrr,3.02E+00,3.14E+00
6fTQeMYRIBOBI8ctZjIApL,1.34E+00,4.18E+00
1JamM90TXF0e5XQ3DGE1Mw,2.80E+00,2.72E+00
1tU3LYvzmUHd5OE4G6b4Gv,3.53E+00,3.42E+00
6NR3bcfVhOaNP6zmtXITiu,2.41E+00,3.66E+00
7nKYwFuoBHpnlbv6BaHEeI,3.06E+00,1.85E+00
0C1WyixNvR5KK1Uv5evyVA,2.62E+00,3.89E+00
7jBajpdmHcVql9zprds9qI,2.89E+00,4.01E+00
3NUWKgLokJHSNlXVw88dJ9,2.67E+00,3.44E+00
0X2OxGjw8KvFb95umSjyR9,2.00E+00,3.40E+00
021A5K8ZZSglJOGKcPcQeS,2.36E+00,2.94E+00
6sSDEFMeyf16WRDLRCXwTc,3.00E+00,3.73E+00
73Uhz6syMryW1zzsDxPlcg,3.17E+00,2.38E+00
4B6VA19xiZO53w3EtNknUj,2.15E+00,4.53E+00
4Q2UbOhGxHwoa3QuLHYQjh,3.38E+00,2.83E+00
79Q86T6oSCwy8SpfDJPX1m,2.57E+00,3.50E+00
4e8snroJBgHmDCuheZUjMP,3.56E+00,2.55E+00
3PT5qYXVwB16uBfMeJaPp2,3.40E+00,3.43E+00
1iz4KZBukpydLwJdmPsPHj,3.24E+00,3.80E+00
1GHFaOX3WPrrzlFMQHjTXB,3.25E+00,3.78E+00
0fTC4V2KOYQRc1KJAG1PJW,3.39E+00,2.74E+00
47pbvqdmB50BYDfStzN1Eh,2.67E+00,2.51E+00
05bIKDN4R26x4JwknoibFn,3.27E+00,3.58E+00
1iBXecIxZoMr2C3y2ukf2j,3.05E+00,3.20E+00
1OvBaqgnPlpEvsemXBSqWD,3.11E+00,3.80E+00
2WwyPO4fDQ5koAZUfLsf5P,2.63E+00,2.49E+00
5pO63A7XgcOMgabSLpJOMT,2.65E+00,2.78E+00
03C88yH7XJiRfNHcDLapCU,2.59E+00,3.86E+00
5IaDKYik4gh5BzmEVFd6jd,3.18E+00,3.31E+00
0sSp2GUe1z0EgxeMf6bypM,3.40E+00,3.51E+00
0Im8piS5MwtQAnpWVla5iw,2.57E+00,3.97E+00
5mRplxCtKbwouxTuXikuxE,2.85E+00,3.25E+00
4gmC6fbDNBBHGo3a18NFfo,2.60E+00,3.91E+00
6QaDh0R3t5XRfMofox9ygK,3.10E+00,3.35E+00
6fiwbdAIX2PULwJ9fAEfvD,3.21E+00,3.90E+00
2JFFwrx7FVpPGOU8PRvX6z,3.66E+00,2.84E+00
61XZfpwILhGEPITwqeurDx,3.11E+00,3.85E+00
36zWd8MqxsuzxF9V4VV4ld,3.72E+00,2.86E+00
0UQzb4iY1M0fbwLcMH6f4K,2.28E+00,2.06E+00
2dMRqvrZuZu4pjCuKW0Ox3,3.38E+00,3.68E+00
0cwEB4tmXLWc3hcWvo8WUp,1.66E+00,4.33E+00
2NiT46bPI3YeEAuPT2JaDN,2.94E+00,3.96E+00
64fJxARpv9sQcH9yT0wtEb,3.15E+00,3.60E+00
08sLxzPgVvmGf3rgXbOQra,2.96E+00,3.79E+00
37lbuDqaLJgCfBWBfJoLnO,3.40E+00,2.81E+00
16ueI8ZWZGD4kFGZVNdZZV,3.10E+00,4.05E+00
3ZVp8WU5jHjhIAaQplEZsm,2.92E+00,3.71E+00
3cz0KULgNo05CdNGEyWnLg,2.17E+00,3.59E+00
1gMUPkTS6jGlCaNEBT0p6z,2.68E+00,4.01E+00
0ErV4FiXI9MPBdm5moxoQr,3.04E+00,3.51E+00
02ykkNYTpRwufq49WsFu7M,3.53E+00,2.89E+00
0sBLKpzyILT26EWW6Hb2zq,3.26E+00,3.41E+00
506la6kQ8HaTHVEeo06PWk,3.49E+00,3.07E+00
5hf6a32uEr8Likv4Kp9DCf,2.61E+00,3.63E+00
45CqUQOTJJrII5DgWoWol9,2.44E+00,1.83E+00
2W6Cso4NFMrH3xEtx9OxG1,2.85E+00,3.19E+00
4YAwssgEYXnmkjigr5EqfL,1.95E+00,4.16E+00
6RnxAMnR9cXW8M5s9voyXa,2.78E+00,2.79E+00
01i8MZrj2g3sBCSANII4DF,3.47E+00,2.00E+00
45N4kknVE55eGHjUKVgw4E,3.11E+00,3.64E+00
5T2KxDbS2NXdQOzvNUO8UQ,3.00E+00,3.44E+00
5a58bLVkKf5m5e30vEe86q,2.80E+00,3.63E+00
54GCkWXW3eae65pP4InX8e,2.72E+00,4.06E+00
2FZBzDGtRhyl1efNGq2C2Y,2.27E+00,4.14E+00
28z1qJiRfch8zadbDzXp84,3.80E+00,1.63E+00
10Iq0nIrwzWSe9sxhWxcEN,3.32E+00,3.29E+00
7He8iEYairtL6jewTzXJND,2.95E+00,3.99E+00
55PAr8QFcyKavg0SQzUMQh,3.47E+00,1.65E+00
4XKm05rtIfD1CQKeDmNx58,3.69E+00,1.81E+00
7rsa4uG5faraGULSkc19Au,3.11E+00,3.62E+00
1aAXQc0Pub5SLKOm078Snr,2.83E+00,3.98E+00
3bjYGp8CseSJSmLRNs3dyz,3.14E+00,3.27E+00
4nFUyC6eDW1wJsYSYLMqZd,3.21E+00,2.59E+00
5ceyDSatxsymZVPXfg9QPe,2.75E+00,4.02E+00
50TyuSb2ngwkL8Hg6Wmyj1,3.14E+00,3.56E+00
5vw2TOLHAvVngtfPuGLKGN,3.34E+00,2.59E+00
4VbZlVXWbOcZwIex2OBga9,2.12E+00,2.47E+00
75rXeCYcbkO5CvTvtZbyjM,3.20E+00,3.19E+00
7nQKxYaZMkqy7ZJAHSRFyT,2.54E+00,3.69E+00
6yC71AdJYfDKcGfHkc10WV,3.32E+00,3.08E+00
4CXd2Kcb25KJh8iRo0xpZd,2.64E+00,3.32E+00
2YPWS5V2TdlNE8tn2FgAxW,2.99E+00,3.03E+00
1ZptmHEIKsmkZCNvMhmUIj,2.81E+00,3.24E+00
1JqgJ3qrDSRdVXsVnpnoME,2.27E+00,4.32E+00
2Vu4qskGk46IVOkR67g9wi,3.25E+00,3.85E+00
4Us9rEPJgMeh5oJVCJ48iO,2.72E+00,3.85E+00
2g63F2nSe78ATJQpEeP65O,2.83E+00,3.46E+00
0Bp6NvbygiEh7lWUfJzyc5,3.10E+00,2.37E+00
1efAUTxmvncvd6zqxWS0zG,2.41E+00,4.08E+00
6wpyVKdfTfr4KgYWITddpD,2.52E+00,3.84E+00
0xhDVc8ZtvlJYXUZ3nJAGG,2.33E+00,3.05E+00
6vTy3uHMxBjygvHLpqcXhX,3.03E+00,3.49E+00
2hqYPmBcwuhM957mnsEM4W,2.35E+00,3.96E+00
0W7AbEauB7cP4pidLclApe,2.89E+00,3.42E+00
7vuiwmiBGhoU7PaflLN4KX,3.53E+00,2.64E+00
5Sz6igeKUrd8wy4MDJDMtX,3.05E+00,1.93E-01
181iVWMtdgtVJoNih6XhTo,2.85E+00,2.44E+00
2F2bTEfEFPaq1GoY2pQIyx,2.93E+00,3.96E+00
5kqnRru2cPIrQWqLMyfANW,3.32E+00,3.67E+00
0hzq6c3ejgYdkaXakvFU4i,3.40E+00,3.23E+00
6ElIpxmz19mT8MBvRAiZiK,2.65E+00,3.42E+00
78M2OAIQYrlpa8kVl0WQi0,2.22E+00,3.90E+00
2IEg4aUkKmZu2aRIU5AzFL,2.41E+00,3.71E+00
3QdmQVKFb0DV70nKIt9rTe,2.08E+00,3.78E+00
1NaBXhWLlCR405t3WUsP7V,2.84E+00,3.30E+00
19EruMMKWaYnXQYMAQV7RU,2.51E+00,4.27E+00
730PfzF8TUcXuJO59wffPF,3.14E+00,3.21E+00
3FbKu0z9XQJRxzobHrtEP7,2.67E+00,3.67E+00
7A0hB6Zz5K8zpLFXS24To6,2.84E+00,3.12E+00
1gdt6xMCR2yUtZvNufQ973,2.77E+00,3.83E+00
1mPLPyOdEL6npRTIqqJy3V,3.29E+00,2.93E+00
1f4Dmoh5BbeSi3v6J6p6CE,2.77E+00,3.57E+00
1tlMFgAtWpLxRsVGpaAL6J,3.87E+00,2.85E+00
4br4xWKIBCVTjsWNE6iG7Y,3.19E+00,3.80E+00
0LSgmKKdkLsVmWQ5CtjVHN,4.02E+00,2.64E+00
4S3sH05VUL7vSLraC1mfxn,2.66E+00,1.33E+00
0BD0ar1kortvUQysPrjyzm,3.15E+00,2.94E+00
501CSzS4gwNOJnlWHuBt9r,3.36E+00,3.80E+00
6jwUHPPwXfdMPFd6hNx0Yl,2.99E+00,1.29E+00
3ujJbF6gDuZvUIzLPxLrtT,3.36E+00,2.97E+00
3X7JZt21vxbkENQmKz2Hz0,3.26E+00,2.04E+00
0jex9whNAWfRLXq5q5pVUM,2.40E+00,4.05E+00
72NJIixYQDJix98dLT1M4P,2.13E+00,3.62E+00
7E5t2BQEia8ZUcaguuDd3l,3.21E+00,3.25E+00
7u8WDVq6hdZeoYUSGtvyqk,2.97E+00,1.92E+00
1ZvhmRVNSAUHE1RRvIzYtO,2.64E+00,2.67E+00
0D8t2SSabwoh8Yy8ceti03,3.04E+00,3.89E+00
1hqVh8yKX1BxFxX9732UUJ,2.94E+00,4.22E+00
6ST3msRbRwMlqV4NGqB8Or,3.77E+00,1.84E+00
14qpITaaqyBGkvZCXZAzmA,3.02E+00,3.72E+00
1ZACxWQRauxuuVUEhXLDsb,3.50E+00,3.10E+00
2nRN3JGw8ol8M4V02qqMQ5,2.99E+00,3.24E+00
3YQflkTXi0ffJA2WR1M17M,3.07E+00,3.02E+00
40WmmvWptVjpRp80gcUBZ4,2.12E+00,2.54E+00
0h2ohoP81tBFgZA2NIHXN1,3.30E+00,3.63E+00
66GUGjLOYV122hdhjheh78,2.86E+00,2.33E+00
5IkxccO4WL8p0yMQyRcuY4,3.29E+00,2.58E+00
0BBJthWfuC0TiJ9WTCLyvf,3.33E+00,3.38E+00
16oHBETENnXN1AfQAsP8Sc,3.47E+00,2.41E+00
4I1GnU7QgLlDfTqC3Y91yH,1.69E+00,3.73E+00
2i0Ctc4BXaptgaVfPqxbdH,3.03E+00,3.86E+00
1Qflfi8V1vUSJD8x6tgQKt,2.91E+00,2.97E+00
4EpW4TAfKv91j9xoP0lYCe,3.36E+00,3.31E+00
4hSC9hRmd4zDmdHIPCXZaO,2.85E+00,1.87E+00
150n4S024b9RMwk4XAamUz,2.80E+00,3.37E+00
39fmMGSZ7rFSKGyO3s5Z6a,2.44E+00,4.13E+00